,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP,EToPM,EToHG,EToSJ,EToPM2,EToPT
1998-08-20,19.9,8.2,25.4,0.0,,,61.0,2.8,10.0,13.6,976.5,,4.758934066973365,0.0,,
1998-08-21,15.4,14.0,21.1,8.2,,,78.0,4.5,15.0,13.9,966.3,,2.669671016537703,0.0,,
1998-08-22,12.0,10.0,18.1,4.3,,,80.0,5.2,20.8,11.5,967.6,,2.5372785270508635,0.0,,
1998-08-23,12.4,9.8,16.6,4.8,,,74.0,4.8,13.8,10.7,974.1,,2.3351879069871275,0.0,,
1998-08-24,13.0,10.6,18.7,1.9,,,81.0,7.2,20.8,12.4,966.3,,2.5759449565503285,0.0,,
1998-08-25,11.4,8.9,15.2,3.4,,,77.0,5.3,14.5,10.5,978.1,,2.1340811574484144,0.0,,
1998-08-26,11.0,9.9,12.3,15.9,,,93.0,2.5,8.5,12.2,973.4,,1.2870682581155053,0.0,,
1998-08-27,9.4,8.2,14.5,1.1,,,86.0,4.3,11.5,10.3,974.6,,1.9508290499143657,0.0,,
1998-08-28,9.2,7.8,11.5,6.6,,,93.0,4.6,12.0,10.8,976.1,,1.4697782380453295,0.0,,
1998-08-29,10.8,9.0,14.5,1.7,,,90.0,4.4,12.0,11.7,978.3,,1.8796283973664378,0.0,,
1998-08-30,11.9,9.8,16.8,0.2,,,79.0,3.4,8.5,11.2,979.5,,2.1802058748340785,0.0,,
1998-08-31,10.7,9.5,15.0,1.1,,,89.0,2.2,8.3,11.8,978.7,,1.8357576611474058,0.0,,
1998-09-01,12.4,5.8,18.3,0.0,,,78.0,1.6,6.0,11.1,982.2,,2.9025359758421723,0.0,,
1998-09-02,15.1,8.4,18.9,0.0,,,71.0,3.3,8.5,12.2,981.9,,2.867885856863891,0.0,,
1998-09-03,15.7,12.1,20.5,9.6,,,73.0,5.7,14.5,13.5,978.5,,2.5842843051982882,0.0,,
1998-09-04,14.2,12.3,16.2,1.6,,,90.0,4.2,13.8,14.6,976.2,,1.6639921294694955,0.0,,
1998-09-05,13.9,12.9,16.7,9.9,,,86.0,5.3,17.3,13.9,969.6,,1.6093910212410054,0.0,,
1998-09-06,13.5,12.4,15.8,2.6,,,93.0,,,14.7,971.5,,1.4864968505244054,0.0,,
1998-09-07,15.0,12.1,19.1,0.0,,,85.0,3.5,,14.6,972.2,,2.210042830526838,0.0,,
1998-09-08,15.6,13.0,18.2,0.0,,,86.0,4.2,12.0,15.3,973.3,,1.917570525256696,0.0,,
1998-09-09,18.8,13.3,23.0,0.1,,,76.0,6.9,15.0,16.1,973.3,,2.8367633899028832,0.0,,
1998-09-10,17.8,15.3,21.7,17.6,,,84.0,5.7,17.5,17.4,972.0,,2.21501420044081,0.0,,
1998-09-11,14.7,13.8,17.1,4.0,,,92.0,4.1,14.0,15.7,968.2,,1.434777329224749,0.0,,
1998-09-12,12.2,11.6,13.9,23.3,,,99.0,2.7,9.5,14.2,955.5,,1.0923558811403318,0.0,,
1998-09-13,8.9,7.9,11.7,0.1,,,83.0,3.3,14.3,9.6,956.3,,1.2343658712384549,0.0,,
1998-09-14,8.0,4.5,12.6,4.9,,,79.0,6.6,18.3,8.7,955.7,,1.71985534964764,0.0,,
1998-09-15,9.8,6.9,13.1,28.2,,,89.0,5.6,18.8,10.9,959.9,,1.5894630690084963,0.0,,
1998-09-16,10.6,9.5,13.4,7.5,,,89.0,3.7,15.8,11.6,963.9,,1.280674898710757,0.0,,
1998-09-17,9.8,8.6,10.7,9.3,,,91.0,4.4,10.0,11.0,967.1,,0.9015226951510259,0.0,,
1998-09-18,11.6,9.2,14.8,0.5,,,87.0,3.4,8.0,12.1,983.5,,1.547732647184787,0.0,,
1998-09-19,10.6,8.4,13.6,0.0,,,80.0,1.3,4.5,10.2,992.0,,1.4216684792408143,0.0,,
1998-09-20,10.4,4.2,16.8,0.0,,,84.0,2.1,8.3,10.6,995.0,,2.168021543499191,0.0,,
1998-09-21,10.9,5.1,16.4,0.0,,,83.0,2.2,8.5,10.8,993.7,,2.0612398622285255,0.0,,
1998-09-22,11.2,7.5,16.3,0.0,,,79.0,3.2,10.0,10.6,988.6,,1.8128106518524996,0.0,,
1998-09-23,9.0,5.2,12.5,0.0,,,90.0,2.0,6.8,10.4,986.9,,1.5046751492137072,0.0,,
1998-09-24,12.0,6.1,18.9,0.0,,,83.0,2.9,8.5,11.5,982.8,,2.1843849210980153,0.0,,
1998-09-25,11.4,8.8,14.5,0.0,,,85.0,4.0,13.0,11.5,976.2,,1.4080493930442501,0.0,,
1998-09-26,12.2,8.0,15.7,0.0,,,87.0,3.4,9.8,12.3,970.7,,1.6572291593953594,0.0,,
1998-09-27,13.4,10.9,16.5,0.0,,,89.0,2.8,8.3,13.9,966.4,,1.4484781538028213,0.0,,
1998-09-28,13.8,9.9,19.8,0.0,,,81.0,2.5,8.0,12.8,966.6,,1.9219625738489698,0.0,,
1998-09-29,13.1,10.2,15.9,0.0,,,86.0,2.0,6.3,13.1,969.7,,1.4048924573372392,0.0,,
1998-09-30,11.4,9.5,15.4,0.0,,,84.0,4.2,9.3,11.8,971.6,,1.3304346523640966,0.0,,
1998-10-01,7.2,5.8,10.9,20.9,,,87.0,5.8,13.0,9.0,971.3,,1.0429861019949545,0.0,,
1998-10-02,3.1,2.3,5.9,0.1,,,92.0,4.0,10.8,7.0,971.2,,0.7213592431937147,0.0,,
1998-10-03,4.2,3.0,5.1,0.2,,,91.0,2.1,6.3,7.5,972.0,,0.5709784171879255,0.0,,
1998-10-04,7.0,4.3,8.2,0.0,,,87.0,3.7,9.5,8.7,971.2,,0.8634518607923967,0.0,,
1998-10-05,6.2,5.7,7.9,0.0,,,85.0,4.4,9.8,8.1,974.5,,0.6177004011029122,0.0,,
1998-10-06,5.1,4.1,5.9,0.4,,,89.0,5.8,13.3,7.8,978.1,,0.5246425781608016,0.0,,
1998-10-07,10.0,5.3,12.3,3.6,,,93.0,2.9,9.5,11.4,974.7,,1.2358293298586138,0.0,,
1998-10-08,11.4,9.8,14.9,3.1,,,84.0,3.2,13.5,11.4,979.9,,1.0900414599140396,0.0,,
1998-10-09,9.5,9.2,10.7,0.1,,,97.0,1.6,6.5,11.5,979.6,,0.5436663708943291,0.0,,
1998-10-10,9.6,9.1,10.8,4.2,,,86.0,5.4,15.5,10.3,969.7,,0.5713317403584816,0.0,,
1998-10-11,9.2,8.5,10.3,4.2,,,84.0,5.1,14.5,9.7,969.8,,0.5696969415731867,0.0,,
1998-10-12,6.8,5.9,10.3,13.5,,,91.0,3.8,16.3,9.2,967.0,,0.7979556450531505,0.0,,
1998-10-13,6.8,5.3,9.0,2.7,,,90.0,4.3,12.3,9.1,979.1,,0.7194012459068413,0.0,,
1998-10-14,9.4,5.6,11.1,6.3,,,91.0,5.2,11.5,10.5,977.8,,0.9533437805175735,0.0,,
1998-10-15,11.0,9.4,13.2,0.0,,,87.0,2.7,12.0,11.4,980.3,,0.8246992560098073,0.0,,
1998-10-16,9.8,6.3,13.2,0.0,,,80.0,3.7,11.3,9.5,980.6,,1.0466629039521156,0.0,,
1998-10-17,14.8,9.3,17.4,0.6,,,76.0,6.6,16.5,12.4,969.2,,1.3162763616512752,0.0,,
1998-10-18,6.7,4.0,16.2,0.0,,,74.0,4.6,18.3,7.6,977.3,,1.1928909933797598,0.0,,
1998-10-19,5.0,-0.6,8.6,0.0,,,79.0,2.1,7.3,6.7,978.3,,0.9471256324685698,0.0,,
1998-10-20,3.8,2.7,9.3,1.9,,,87.0,4.1,20.8,7.2,980.1,,0.7465988073534482,0.0,,
1998-10-21,8.2,0.2,10.5,0.8,,,73.0,5.8,16.0,7.5,982.5,,1.102801818589312,0.0,,
1998-10-22,12.5,8.0,14.6,0.0,,,74.0,4.5,12.0,10.7,984.1,,1.0104804305598476,0.0,,
1998-10-23,13.9,11.2,16.6,5.8,,,67.0,5.9,15.0,10.6,979.0,,0.9391693461986901,0.0,,
1998-10-24,10.0,8.4,13.9,5.6,,,85.0,4.4,16.8,10.8,971.2,,0.8163153604081312,0.0,,
1998-10-25,8.5,6.8,12.5,7.1,,,78.0,7.8,24.3,9.0,956.0,,0.7720434917145305,0.0,,
1998-10-26,6.4,4.2,9.2,2.6,,,70.0,4.8,16.0,6.7,968.1,,0.6533436447122678,0.0,,
1998-10-27,6.9,3.8,8.7,8.6,,,81.0,5.7,14.8,7.8,972.2,,0.6481990161844384,0.0,,
1998-10-28,11.6,7.8,17.0,9.2,,,68.0,8.9,29.8,9.9,958.0,,1.038029313655387,0.0,,
1998-10-29,7.2,5.9,9.9,2.1,,,76.0,7.5,20.0,8.0,964.3,,0.5714523742932572,0.0,,
1998-10-30,4.6,3.2,7.3,4.1,,,82.0,7.9,19.3,7.1,967.4,,0.5089583164151955,0.0,,
1998-10-31,4.2,3.3,6.5,7.2,,,73.0,6.4,18.3,6.1,969.5,,0.4335775782907837,0.0,,
1998-11-01,4.7,2.3,8.1,30.6,,,91.0,8.1,27.5,8.0,954.3,,0.5861266064437852,0.0,,
1998-11-02,3.9,3.0,6.1,1.7,,,80.0,4.5,12.3,6.6,967.6,,0.40575568080714003,0.0,,
1998-11-03,5.8,2.8,7.3,3.5,,,82.0,6.7,17.8,7.4,959.2,,0.5220106214519976,0.0,,
1998-11-04,6.2,5.6,7.8,1.1,,,79.0,5.2,14.8,7.6,961.4,,0.3644462247242175,0.0,,
1998-11-05,3.0,1.2,6.1,0.1,,,78.0,5.3,16.3,5.9,974.7,,0.4628494657170202,0.0,,
1998-11-06,4.5,1.8,7.8,1.0,,,78.0,7.2,23.3,6.7,979.7,,0.5391992649670488,0.0,,
1998-11-07,3.3,1.7,7.1,0.0,,,84.0,2.3,7.3,6.6,989.9,,0.4752988893713594,0.0,,
1998-11-08,3.6,1.0,5.8,0.8,,,81.0,3.1,9.0,6.4,985.7,,0.4463487370835068,0.0,,
1998-11-09,4.9,3.0,5.8,7.5,,,92.0,3.9,11.5,7.9,979.7,,0.3551704031960191,0.0,,
1998-11-10,7.6,5.8,9.0,5.9,,,95.0,1.3,5.0,10.0,973.0,,0.4173284739297981,0.0,,
1998-11-11,4.0,2.8,7.2,0.6,,,88.0,5.3,17.3,7.4,978.8,,0.41261128061163116,0.0,,
1998-11-12,2.2,0.3,6.3,0.0,,,81.0,2.1,8.3,6.0,974.5,,0.4343208290571525,0.0,,
1998-11-13,-0.2,-2.9,0.3,0.0,,,91.0,3.8,11.5,5.4,972.3,,0.2742860618507079,0.0,,
1998-11-14,0.6,0.0,2.1,2.1,,,89.0,4.5,14.3,5.7,963.8,,0.2283102973841206,0.0,,
1998-11-15,0.7,-0.3,1.2,0.3,,,97.0,3.0,8.8,6.2,968.7,,0.1907106872329402,0.0,,
1998-11-16,0.4,-1.0,1.5,1.0,,,95.0,,7.8,6.0,977.3,,0.23814603750536192,0.0,,
1998-11-17,-1.2,-1.6,0.3,5.5,,,92.0,,0.0,5.2,982.6,,0.18621853491775128,0.0,,
1998-11-18,-3.0,-3.6,-1.6,0.1,,,87.0,,0.0,4.3,983.0,,0.16755206413658885,0.0,,
1998-11-19,-3.4,-6.5,-1.7,0.4,,,88.0,,0.0,4.1,983.3,,0.24848353328552283,0.0,,
1998-11-20,-2.8,-3.3,-1.8,4.8,,,89.0,,0.0,4.5,992.0,,0.14239892346627786,0.0,,
1998-11-21,-8.9,-11.1,-3.0,0.0,,,83.0,,0.0,2.7,998.4,,0.19327653653585397,0.0,,
1998-11-22,-6.8,-13.4,-3.7,0.0,,,78.0,,0.0,2.8,993.0,,0.25741340365361404,0.0,,
1998-11-23,-3.0,-5.0,0.4,0.0,,,82.0,1.2,4.5,4.2,984.0,,0.2545388909468257,0.0,,
1998-11-24,-3.8,-6.4,-0.8,0.0,,,89.0,1.2,5.5,4.1,981.8,,0.2416046817212118,0.0,,
1998-11-25,-2.1,-3.9,-1.4,0.0,,,92.0,2.1,5.8,4.8,979.0,,0.1784404754382087,0.0,,
1998-11-26,-1.8,-2.7,-1.4,0.0,,,92.0,1.8,8.3,4.9,978.8,,0.12930531185782662,0.0,,
1998-11-27,-0.4,-1.5,0.0,0.1,,,90.0,4.4,10.0,5.3,977.7,,0.14900095487767478,0.0,,
1998-11-28,1.0,0.0,1.4,0.0,,,89.0,2.8,8.5,5.9,982.2,,0.15348355902475025,0.0,,
1998-11-29,-1.0,-1.7,2.5,0.3,,,87.0,3.0,6.5,5.0,977.5,,0.23453298449144616,0.0,,
1998-11-30,-2.4,-3.3,-0.4,0.0,,,90.0,3.5,10.0,4.7,986.8,,0.17644594705306293,0.0,,
1998-12-01,-5.4,-6.1,-3.3,0.0,,,84.0,4.6,11.0,3.4,994.2,,0.1379476350887032,0.0,,
1998-12-02,-6.0,-7.4,-3.5,0.0,,,83.0,3.4,8.0,3.4,991.2,,0.15316397892508146,0.0,,
1998-12-03,-1.7,-7.9,-0.9,0.0,,,87.0,3.5,11.3,4.6,980.0,,0.2769239894483317,0.0,,
1998-12-04,-2.6,-3.1,-1.6,2.1,,,88.0,4.3,10.5,4.5,965.3,,0.11976779921389241,0.0,,
1998-12-05,-1.7,-3.3,0.0,4.8,,,84.0,6.0,16.8,4.6,960.7,,0.18630637156421131,0.0,,
1998-12-06,-3.5,-4.0,-1.8,12.7,,,93.0,6.9,17.5,4.5,966.6,,0.13385108277250404,0.0,,
1998-12-07,-5.2,-5.6,-4.0,3.0,,,89.0,7.2,16.5,3.7,979.4,,0.09969580269763671,0.0,,
1998-12-08,-6.2,-7.1,-5.1,0.3,,,87.0,5.1,12.8,3.5,988.3,,0.10177464195852286,0.0,,
1998-12-09,-7.7,-10.5,-2.2,0.0,,,81.0,1.7,6.3,2.9,988.0,,0.1791437433433972,0.0,,
1998-12-10,-6.6,-11.8,-1.8,0.0,,,83.0,2.3,6.5,3.1,984.0,,0.2165179200522882,0.0,,
1998-12-11,-9.1,-9.9,-6.2,0.0,,,83.0,6.1,14.0,2.6,982.3,,0.10164727518877843,0.0,,
1998-12-12,-5.2,-10.0,-3.2,7.0,,,86.0,4.8,13.0,3.5,982.3,,0.1984131619326922,0.0,,
1998-12-13,3.8,-3.6,7.0,6.2,,,82.0,9.7,24.5,6.5,977.6,,0.422470596366701,0.0,,
1998-12-14,3.6,3.1,4.1,8.9,,,89.0,5.0,18.8,7.1,986.6,,0.1279753649074789,0.0,,
1998-12-15,6.7,2.7,8.9,5.0,,,93.0,2.5,9.0,9.3,986.1,,0.3633953310042451,0.0,,
1998-12-16,4.8,3.6,6.5,1.6,,,85.0,6.4,19.3,7.3,987.7,,0.22851501479160086,0.0,,
1998-12-17,3.5,1.0,8.7,0.0,,,76.0,2.4,6.0,6.2,988.6,,0.3500336643175021,0.0,,
1998-12-18,2.0,0.6,5.9,0.0,,,75.0,4.5,13.3,5.4,980.1,,0.26943576995731044,0.0,,
1998-12-19,4.7,-0.3,7.9,1.1,,,73.0,7.3,20.3,6.2,967.9,,0.38036464761811023,0.0,,
1998-12-20,1.3,-0.2,4.7,0.5,,,87.0,4.8,16.3,6.1,966.8,,0.24945546443982297,0.0,,
1998-12-21,-0.7,-1.6,0.3,0.5,,,83.0,4.9,12.8,4.8,975.3,,0.13908435927866783,0.0,,
1998-12-22,-1.1,-2.4,-0.4,2.1,,,92.0,2.6,10.3,5.2,983.9,,0.13946764362658698,0.0,,
1998-12-23,-1.2,-3.0,0.3,0.0,,,89.0,3.4,14.3,5.0,986.1,,0.17833474433318866,0.0,,
1998-12-24,-2.5,-3.7,-0.9,0.2,,,83.0,8.4,20.3,4.2,981.8,,0.15172651918297297,0.0,,
1998-12-25,1.2,-2.1,2.3,0.0,,,80.0,6.1,13.8,5.2,983.8,,0.23685402641202108,0.0,,
1998-12-26,5.4,1.9,7.9,0.0,,,74.0,7.1,19.3,6.7,976.9,,0.33889235150950514,0.0,,
1998-12-27,8.8,4.8,10.4,0.0,,,74.0,6.1,18.0,8.2,970.6,,0.3769259758225902,0.0,,
1998-12-28,1.6,0.4,10.8,0.0,,,75.0,5.9,16.3,5.3,975.5,,0.3764115329615904,0.0,,
1998-12-29,-0.4,-1.5,2.8,0.0,,,85.0,2.9,15.0,5.2,982.6,,0.21825810517885794,0.0,,
1998-12-30,1.7,-1.4,3.9,0.0,,,79.0,6.8,17.8,5.5,980.4,,0.27319710423991583,0.0,,
1998-12-31,-0.1,-1.1,0.8,0.0,,,79.0,8.8,22.5,4.8,979.2,,0.14946518942407194,0.0,,
1999-01-01,-2.5,-2.8,-0.3,0.0,,,85.0,8.9,23.0,4.3,977.6,,0.14928040495710154,0.0,,
1999-01-02,-2.8,-3.2,-2.6,0.0,,,87.0,8.6,19.0,4.3,974.0,,0.07226355272687549,0.0,,
1999-01-03,-0.5,-3.0,1.1,3.5,,,87.0,7.2,16.5,5.0,970.2,,0.2197129038343228,0.0,,
1999-01-04,5.4,0.8,6.2,0.6,,,85.0,5.0,11.5,7.5,975.1,,0.3412051619382429,0.0,,
1999-01-05,9.9,6.1,12.9,0.0,,,82.0,4.4,10.5,10.3,978.8,,0.46155127991063366,0.0,,
1999-01-06,7.6,4.9,10.9,0.0,,,79.0,4.9,11.8,8.2,976.7,,0.40159225623883027,0.0,,
1999-01-07,4.4,3.3,11.1,1.4,,,82.0,5.8,22.0,7.0,966.8,,0.4044780365612501,0.0,,
1999-01-08,2.2,1.0,4.8,10.3,,,87.0,3.9,13.0,6.4,961.7,,0.25719144443701913,0.0,,
1999-01-09,0.6,0.0,1.9,2.7,,,94.0,3.5,11.8,6.1,964.5,,0.16927137569620931,0.0,,
1999-01-10,-1.8,-3.3,0.3,0.0,,,83.0,2.9,7.5,4.5,975.1,,0.20507891152066213,0.0,,
1999-01-11,1.6,-3.0,1.9,7.6,,,85.0,5.1,16.8,5.8,965.7,,0.29377141136305684,0.0,,
1999-01-12,-3.1,-3.7,1.5,2.7,,,83.0,5.4,13.5,4.1,969.1,,0.23231656592951486,0.0,,
1999-01-13,-2.2,-5.2,-0.6,2.7,,,86.0,5.6,13.0,4.3,965.1,,0.23501724730664997,0.0,,
1999-01-14,1.7,-1.4,2.6,3.0,,,83.0,5.2,13.5,5.7,965.5,,0.2777612475038534,0.0,,
1999-01-15,4.3,1.0,5.5,0.1,,,76.0,6.6,18.3,6.4,970.8,,0.33867588941269045,0.0,,
1999-01-16,5.2,3.1,6.4,0.0,,,66.0,7.5,17.0,5.7,971.2,,0.3062733521364397,0.0,,
1999-01-17,4.0,1.2,8.2,0.0,,,66.0,6.4,16.3,5.5,976.8,,0.4291613562570158,0.0,,
1999-01-18,0.6,-0.9,3.8,0.0,,,84.0,3.4,12.5,5.5,984.3,,0.3013815563944394,0.0,,
1999-01-19,-0.8,-1.8,-0.3,0.0,,,93.0,6.2,15.8,5.3,985.6,,0.15977748159651112,0.0,,
1999-01-20,-1.2,-1.9,-0.1,0.0,,,92.0,6.0,14.8,5.2,985.9,,0.17364606385144082,0.0,,
1999-01-21,-2.1,-2.4,-1.4,0.0,,,93.0,6.9,15.8,4.9,985.6,,0.12440579149334263,0.0,,
1999-01-22,-1.2,-2.7,-0.7,0.7,,,95.0,3.4,12.0,5.2,985.7,,0.18910260457536873,0.0,,
1999-01-23,0.2,-0.8,1.5,0.0,,,93.0,5.2,15.0,5.8,983.5,,0.22358874693991276,0.0,,
1999-01-24,-0.1,-2.0,1.3,0.0,,,88.0,6.3,15.5,5.2,982.3,,0.2678434721309375,0.0,,
1999-01-25,6.8,1.0,9.0,3.9,,,83.0,5.5,14.3,7.8,976.9,,0.5896023302325535,0.0,,
1999-01-26,3.3,1.9,10.1,1.3,,,89.0,4.0,13.8,7.2,970.1,,0.5209314262887413,0.0,,
1999-01-27,-0.1,-1.2,1.9,5.0,,,92.0,3.4,9.0,5.6,963.0,,0.27342248583812306,0.0,,
1999-01-28,0.0,-0.9,1.6,3.1,,,92.0,3.1,11.0,5.6,964.1,,0.25132118376173307,0.0,,
1999-01-29,-6.7,-8.9,-0.1,0.3,,,83.0,6.0,13.8,3.2,982.5,,0.29931313220283723,0.0,,
1999-01-30,-6.4,-10.2,-5.8,2.3,,,86.0,4.2,9.8,3.2,991.2,,0.22129516694936482,0.0,,
1999-01-31,-13.2,-17.3,-6.3,0.3,,,80.0,2.8,13.3,1.7,996.6,,0.14375561408086032,0.0,,
1999-02-01,-4.4,-11.9,-2.7,0.4,,,92.0,1.9,6.5,3.9,990.0,,0.3899812729701019,0.0,,
1999-02-02,0.1,-2.7,0.3,0.6,,,95.0,4.5,11.0,5.8,991.0,,0.302950494594308,0.0,,
1999-02-03,2.3,0.3,3.0,10.6,,,99.0,5.9,14.5,7.1,987.2,,0.3286863980988136,0.0,,
1999-02-04,6.1,1.9,7.0,2.2,,,88.0,8.3,20.3,8.2,974.2,,0.5470913192878503,0.0,,
1999-02-05,1.4,-0.6,7.2,5.9,,,80.0,10.8,29.0,5.5,957.5,,0.5536308601669517,0.0,,
1999-02-06,-0.4,-1.0,0.8,6.6,,,89.0,9.2,23.5,5.3,959.4,,0.24550982876478208,0.0,,
1999-02-07,-1.3,-1.6,-0.4,5.9,,,91.0,4.1,10.5,5.1,953.8,,0.1936338450190882,0.0,,
1999-02-08,-2.8,-3.8,-1.1,1.3,,,80.0,3.9,12.3,4.0,959.4,,0.268973841776099,0.0,,
1999-02-09,-4.4,-5.6,-1.2,0.0,,,82.0,1.8,9.5,3.7,959.6,,0.3124643662792952,0.0,,
1999-02-10,-6.4,-9.0,-1.4,0.0,,,81.0,1.3,6.3,3.2,967.8,,0.3558862981635319,0.0,,
1999-02-11,-8.1,-15.0,-5.2,0.0,,,81.0,2.0,6.8,2.7,977.8,,0.35027422952462156,0.0,,
1999-02-12,-5.4,-7.7,-3.6,0.0,,,80.0,4.4,12.5,3.2,986.7,,0.29501918767877255,0.0,,
1999-02-13,-2.8,-4.8,-1.6,1.3,,,80.0,6.3,14.8,3.9,987.3,,0.32114536103604413,0.0,,
1999-02-14,-5.6,-6.2,-2.1,1.8,,,86.0,2.7,7.3,3.5,986.3,,0.30113947487737935,0.0,,
1999-02-15,-2.6,-6.2,1.2,0.3,,,76.0,3.4,10.0,3.8,981.6,,0.5133742566475721,0.0,,
1999-02-16,-0.6,-3.0,1.9,9.5,,,86.0,6.6,20.0,5.0,963.4,,0.4814316048512109,0.0,,
1999-02-17,-1.7,-3.5,1.4,3.8,,,85.0,9.1,28.0,4.7,958.6,,0.45892001011179956,0.0,,
1999-02-18,-1.0,-2.8,0.3,0.4,,,85.0,6.6,19.8,4.8,972.8,,0.38786140054391316,0.0,,
1999-02-19,0.6,-2.5,2.4,16.7,,,92.0,4.2,10.0,5.7,972.3,,0.543802344033271,0.0,,
1999-02-20,1.8,1.1,4.3,1.9,,,94.0,2.6,11.3,6.7,971.8,,0.4766039773215539,0.0,,
1999-02-21,1.4,0.3,3.8,4.5,,,81.0,4.3,11.8,5.6,962.3,,0.4970764385919703,0.0,,
1999-02-22,0.5,-0.9,2.6,3.0,,,81.0,5.2,18.3,5.2,952.3,,0.4822716838006667,0.0,,
1999-02-23,-1.2,-1.7,0.4,5.1,,,89.0,4.3,17.8,5.0,958.3,,0.3449039003562496,0.0,,
1999-02-24,-1.3,-3.0,0.1,6.0,,,92.0,5.1,14.5,5.1,965.8,,0.4239079860154094,0.0,,
1999-02-25,-1.2,-2.9,0.8,0.0,,,77.0,5.7,13.5,4.3,977.0,,0.47412489595890134,0.0,,
1999-02-26,1.4,-1.3,2.6,1.0,,,91.0,3.1,9.0,6.1,975.1,,0.5728525880467236,0.0,,
1999-02-27,5.2,-0.4,8.1,0.0,,,67.0,4.7,11.3,5.6,973.8,,1.030668018464971,0.0,,
1999-02-28,4.8,3.2,8.5,0.0,,,70.0,3.6,9.3,6.2,980.1,,0.8134761805833982,0.0,,
1999-03-01,6.4,1.5,8.1,3.5,,,71.0,7.4,21.0,6.5,970.7,,0.9886575335323224,0.0,,
1999-03-02,6.0,3.1,8.2,16.5,,,89.0,3.6,14.3,8.2,967.8,,0.8692049476672106,0.0,,
1999-03-03,10.2,7.0,11.4,0.0,,,74.0,6.0,17.3,9.1,960.9,,0.9657976323251916,0.0,,
1999-03-04,7.6,6.1,10.6,0.0,,,78.0,4.2,14.8,8.2,953.9,,0.9007867443687123,0.0,,
1999-03-05,3.5,3.0,8.2,6.7,,,92.0,3.1,11.3,7.3,952.9,,0.8254311441681691,0.0,,
1999-03-06,3.1,0.7,6.5,0.0,,,73.0,4.3,14.5,5.6,960.1,,0.8693877535637735,0.0,,
1999-03-07,2.3,-1.8,5.8,0.0,,,76.0,1.9,5.3,5.3,967.1,,0.972623392167348,0.0,,
1999-03-08,2.2,-1.0,7.0,0.0,,,74.0,3.3,11.0,5.4,969.5,,1.0088796814178016,0.0,,
1999-03-09,2.2,0.3,2.9,3.4,,,87.0,4.5,13.0,6.1,967.8,,0.5843008495591853,0.0,,
1999-03-10,3.5,2.4,6.6,7.0,,,90.0,2.4,9.5,7.3,970.5,,0.8033625624752773,0.0,,
1999-03-11,0.5,0.3,2.4,0.0,,,83.0,4.5,14.8,5.3,979.5,,0.49566330815050247,0.0,,
1999-03-12,1.7,-1.2,7.5,0.0,,,71.0,4.1,11.0,5.0,981.1,,1.0916147724767755,0.0,,
1999-03-13,4.8,-0.4,10.9,0.0,,,66.0,4.2,9.8,5.6,980.7,,1.4638672770196237,0.0,,
1999-03-14,4.4,0.7,7.6,1.3,,,74.0,4.1,12.0,6.2,983.5,,1.140616227590294,0.0,,
1999-03-15,3.5,1.8,8.9,0.1,,,80.0,4.8,12.0,6.5,987.3,,1.1266974804338676,0.0,,
1999-03-16,-0.5,-0.9,1.8,0.0,,,76.0,4.3,10.0,4.5,992.2,,0.5726523764363496,0.0,,
1999-03-17,0.8,-2.7,4.8,0.0,,,72.0,3.0,8.3,4.7,991.0,,1.0411151103303427,0.0,,
1999-03-18,2.2,-3.0,8.6,0.0,,,65.0,2.3,7.0,4.5,983.1,,1.4123209446665592,0.0,,
1999-03-19,2.6,-1.6,8.2,0.3,,,76.0,3.4,10.3,5.7,977.3,,1.342961717924491,0.0,,
1999-03-20,2.2,0.5,4.5,7.8,,,81.0,4.0,14.0,5.8,979.3,,0.8530076097258956,0.0,,
1999-03-21,4.3,0.9,5.9,0.1,,,80.0,3.8,10.8,6.6,970.8,,1.0684860966695502,0.0,,
1999-03-22,4.6,3.4,7.7,3.1,,,80.0,3.7,10.8,6.8,964.3,,1.0181189081617934,0.0,,
1999-03-23,2.7,0.3,4.6,5.3,,,84.0,6.0,15.3,6.1,968.0,,0.9443974137139234,0.0,,
1999-03-24,6.3,1.2,8.7,0.4,,,77.0,3.4,10.5,7.2,975.0,,1.485902987708859,0.0,,
1999-03-25,10.6,4.3,15.8,0.0,,,57.0,4.6,12.0,6.9,967.9,,2.1969068876953215,0.0,,
1999-03-26,12.0,7.8,18.4,0.0,,,52.0,3.1,11.5,7.5,963.6,,2.2420260080281187,0.0,,
1999-03-27,13.7,8.4,18.3,0.0,,,57.0,3.8,11.3,8.9,962.4,,2.31980813488648,0.0,,
1999-03-28,5.5,4.3,13.8,0.2,,,91.0,3.6,8.5,8.4,971.1,,1.7022349410267577,0.0,,
1999-03-29,3.6,2.7,4.7,0.0,,,89.0,3.2,7.8,7.1,980.4,,0.7263297305300855,0.0,,
1999-03-30,7.2,-0.6,14.7,0.0,,,74.0,1.2,6.0,7.2,981.6,,2.375852657491933,0.0,,
1999-03-31,8.9,1.2,15.6,0.0,,,66.0,1.7,7.8,7.1,982.4,,2.4916127456508375,0.0,,
1999-04-01,10.4,1.9,16.9,0.0,,,53.0,3.3,11.5,6.3,980.9,,2.7180826228863535,0.0,,
1999-04-02,8.1,2.1,15.3,0.0,,,58.0,2.5,10.5,6.0,980.1,,2.3695193928618874,0.0,,
